Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Libyan Arab Jamahiriya,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,55.599999999999994
Lithuania,50.6,,,,,65.3,,,,,73.5,,,,,75.2,,,,,76.1,,,,,77.1,,,,,78.2,,,,,80.30000000000001,,,,,84.1,,,,,84.8,,,,,75.2,,,,,116.19999999999999
Luxembourg,20.1,,,,,27.0,,,,,33.0,,,,,39.3,,,,,46.0,,,,,52.0,,,,,57.7,,,,,63.3,,,,,68.6,,,,,72.6,,,,,74.2,,,,,107.6
Macao Special Administrative Region of China,0.6,,,,,2.5,,,,,7.0,,,,,14.7,,,,,24.5,,,,,35.5,,,,,46.099999999999994,,,,,58.6,,,,,63.3,,,,,67.2,,,,,71.2,,,,,79.4
Madagascar,0.0,,,,,0.0,,,,,0.1,,,,,0.2,,,,,0.5,,,,,1.5,,,,,3.8,,,,,4.6,,,,,4.4,,,,,4.6,,,,,5.5,,,,,8.7
Malawi,0.0,,,,,0.1,,,,,0.1,,,,,0.3,,,,,0.6,,,,,1.0,,,,,1.6,,,,,2.5999999999999996,,,,,4.3999999999999995,,,,,7.1000000000000005,,,,,10.8,,,,,15.6
Malaysia,1.4000000000000001,,,,,3.5999999999999996,,,,,8.3,,,,,16.3,,,,,26.700000000000003,,,,,39.0,,,,,49.8,,,,,59.400000000000006,,,,,69.7,,,,,74.1,,,,,78.5,,,,,82.9
Maldives,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.1,,,,,0.30000000000000004,,,,,0.7,,,,,2.5,,,,,4.1,,,,,8.7,,,,,13.7,,,,,18.6
Mali,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.1,,,,,0.4,,,,,0.6,,,,,0.8999999999999999,,,,,1.3,,,,,2.4,,,,,5.199999999999999,,,,,6.8
Malta,6.300000000000001,,,,,8.2,,,,,10.5,,,,,15.100000000000001,,,,,23.1,,,,,31.599999999999998,,,,,40.1,,,,,48.5,,,,,56.599999999999994,,,,,66.6,,,,,72.6,,,,,76.4
Martinique,4.1,,,,,8.3,,,,,14.600000000000001,,,,,22.799999999999997,,,,,31.799999999999997,,,,,41.4,,,,,51.2,,,,,60.3,,,,,67.9,,,,,73.9,,,,,78.30000000000001,,,,,83.7
Mauritania,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,13.399999999999999
Mauritius,1.3,,,,,2.1,,,,,3.4,,,,,5.6,,,,,10.3,,,,,17.2,,,,,25.3,,,,,32.8,,,,,39.0,,,,,47.4,,,,,58.3,,,,,62.1
Mayotte,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,71.9
Mexico,1.0,,,,,1.9000000000000001,,,,,3.3,,,,,5.5,,,,,8.9,,,,,13.600000000000001,,,,,19.5,,,,,26.4,,,,,32.8,,,,,40.8,,,,,43.7,,,,,63.1
Micronesia (Federated States of),0.4,,,,,2.4,,,,,6.9,,,,,13.0,,,,,20.1,,,,,27.1,,,,,35.599999999999994,,,,,40.5,,,,,42.3,,,,,44.0,,,,,45.2,,,,,56.5
Mongolia,16.9,,,,,27.7,,,,,39.0,,,,,48.1,,,,,58.0,,,,,66.2,,,,,70.3,,,,,72.19999999999999,,,,,73.4,,,,,78.5,,,,,83.3,,,,,87.4
